s_m;x_m;y_m;psi_rad;kappa_m;v_mps
66.037750;7.263512;57.047380;-0.785398;0.000000;2.000000
66.198829;7.377412;56.933480;-0.785398;0.000000;2.000000
66.359908;7.491312;56.819580;-0.785398;0.000000;2.000000
66.520987;7.605212;56.705680;-0.785398;0.000000;2.000000
66.682066;7.719112;56.591780;-0.785398;0.000000;2.000000
66.843145;7.833012;56.477880;-0.785398;0.000000;2.000000
67.004224;7.946912;56.363980;-0.785398;0.000000;2.000000
67.165303;8.060812;56.250080;-0.785398;0.000000;2.000000
67.326382;8.174712;56.136180;-0.785398;0.000000;2.000000
67.487461;8.288612;56.022280;-0.785398;0.000000;2.000000
67.648540;8.402512;55.908380;-0.643501;0.000000;2.000000
67.775884;8.516412;55.851430;-0.643501;0.000000;2.000000
67.936963;8.630312;55.737530;-0.785398;0.000000;2.000000
68.017502;8.687262;55.680580;-0.588003;0.000000;2.000000
68.144846;8.801162;55.623630;-0.463648;0.000000;2.000000
68.272190;8.915062;55.566680;-0.643501;0.000000;2.000000
68.433269;9.028962;55.452780;-0.380506;0.000000;2.000000
68.604119;9.199812;55.452780;-0.197396;0.000000;2.000000
68.731463;9.313712;55.395830;-0.244979;0.000000;2.000000
68.845363;9.427612;55.395830;-0.244979;0.000000;2.000000
68.972707;9.541512;55.338880;-0.197396;0.000000;2.000000
69.143557;9.712362;55.338880;-0.197396;0.000000;2.000000
69.270901;9.826262;55.281930;-0.197396;0.000000;2.000000
69.441751;9.997112;55.281930;0.000000;0.000000;2.000000
69.612601;10.167962;55.281930;0.000000;0.000000;2.000000
69.726501;10.281862;55.281930;0.244979;0.000000;2.000000
69.853845;10.395762;55.338880;0.197396;0.000000;2.000000
70.024695;10.566612;55.338880;0.000000;0.000000;2.000000
70.195545;10.737462;55.338880;0.197396;0.000000;2.000000
70.322889;10.851362;55.395830;0.197396;0.000000;2.000000
70.493739;11.022212;55.395830;0.197396;0.000000;2.000000
70.621084;11.136112;55.452780;0.463648;0.000000;2.000000
70.748428;11.250012;55.509730;0.197396;0.000000;2.000000
70.919278;11.420862;55.509730;0.197396;0.000000;2.000000
71.046622;11.534762;55.566680;0.463648;0.000000;2.000000
71.173966;11.648662;55.623630;0.244979;0.000000;2.000000
71.287866;11.762562;55.623630;0.244979;0.000000;2.000000
71.415210;11.876462;55.680580;0.244979;0.000000;2.000000
71.529110;11.990362;55.680580;0.244979;0.000000;2.000000
71.656454;12.104262;55.737530;0.463648;0.000000;2.000000
71.783798;12.218162;55.794480;0.244979;0.000000;2.000000
