s_m;x_m;y_m;psi_rad;kappa_m;v_mps
54.739772;12.030199;11.444829;0.197396;0.000000;2.000000
54.933152;12.223579;11.444829;0.197396;0.000000;2.000000
55.077289;12.352499;11.509289;0.463648;0.000000;2.000000
55.221426;12.481419;11.573749;0.244979;0.000000;2.000000
55.350346;12.610339;11.573749;0.244979;0.000000;2.000000
55.494483;12.739259;11.638209;0.197396;0.000000;2.000000
55.687863;12.932639;11.638209;0.197396;0.000000;2.000000
55.832000;13.061559;11.702669;0.197396;0.000000;2.000000
56.025380;13.254939;11.702669;0.000000;0.000000;2.000000
56.218760;13.448319;11.702669;0.197396;0.000000;2.000000
56.362897;13.577239;11.767129;0.197396;0.000000;2.000000
56.556277;13.770619;11.767129;0.000000;0.000000;2.000000
56.749657;13.963999;11.767129;0.000000;0.000000;2.000000
56.943037;14.157379;11.767129;0.000000;0.000000;2.000000
57.136417;14.350759;11.767129;0.000000;0.000000;2.000000
57.329797;14.544139;11.767129;-0.197396;0.000000;2.000000
57.473934;14.673059;11.702669;-0.197396;0.000000;2.000000
57.667314;14.866439;11.702669;0.000000;0.000000;2.000000
57.731774;14.930899;11.702669;-0.321751;0.000000;2.000000
57.875911;15.059819;11.638209;-0.197396;0.000000;2.000000
58.069291;15.253199;11.638209;-0.197396;0.000000;2.000000
58.213428;15.382119;11.573749;-0.197396;0.000000;2.000000
58.406808;15.575499;11.573749;-0.197396;0.000000;2.000000
58.550945;15.704419;11.509289;-0.463648;0.000000;2.000000
58.695081;15.833339;11.444829;-0.463648;0.000000;2.000000
58.839218;15.962259;11.380369;-0.463648;0.000000;2.000000
58.983355;16.091179;11.315909;-0.643501;0.000000;2.000000
59.165676;16.220099;11.186989;-0.643501;0.000000;2.000000
59.309813;16.349019;11.122529;-0.643501;0.000000;2.000000
59.492133;16.477939;10.993609;-0.785398;0.000000;2.000000
59.583293;16.542399;10.929149;-0.588003;0.000000;2.000000
59.727430;16.671319;10.864689;-0.643501;0.000000;2.000000
59.909751;16.800239;10.735769;-0.785398;0.000000;2.000000
60.092071;16.929159;10.606849;-0.785398;0.000000;2.000000
60.183231;16.993619;10.542389;-0.588003;0.000000;2.000000
60.327368;17.122539;10.477929;-0.643501;0.000000;2.000000
60.509689;17.251459;10.349009;-0.785398;0.000000;2.000000
60.692009;17.380379;10.220089;-0.785398;0.000000;2.000000
60.874330;17.509299;10.091169;-0.643501;0.000000;2.000000
61.018466;17.638219;10.026709;-0.643501;0.000000;2.000000
61.200787;17.767139;9.897789;-0.785398;0.000000;2.000000
61.383107;17.896059;9.768869;-0.785398;0.000000;2.000000
61.474267;17.960519;9.704409;-0.588003;0.000000;2.000000
61.618404;18.089439;9.639949;-0.643501;0.000000;2.000000
61.800725;18.218359;9.511029;-0.785398;0.000000;2.000000
61.983045;18.347279;9.382109;-0.643501;0.000000;2.000000
62.127182;18.476199;9.317649;-0.643501;0.000000;2.000000
62.309503;18.605119;9.188729;-0.785398;0.000000;2.000000
62.400663;18.669579;9.124269;-0.588003;0.000000;2.000000
62.544800;18.798499;9.059809;-0.643501;0.000000;2.000000
62.727120;18.927419;8.930889;-0.785398;0.000000;2.000000
62.818280;18.991879;8.866429;-0.588003;0.000000;2.000000
62.962417;19.120799;8.801969;-0.643501;0.000000;2.000000
63.144738;19.249719;8.673049;-0.785398;0.000000;2.000000
63.235898;19.314179;8.608589;-0.588003;0.000000;2.000000
63.380035;19.443099;8.544129;-0.643501;0.000000;2.000000
63.562355;19.572019;8.415209;-0.785398;0.000000;2.000000
63.653515;19.636479;8.350749;-0.588003;0.000000;2.000000
63.797652;19.765399;8.286289;-0.643501;0.000000;2.000000
63.979973;19.894319;8.157369;-0.785398;0.000000;2.000000
64.162293;20.023239;8.028449;-0.785398;0.000000;2.000000
64.253453;20.087699;7.963989;-0.588003;0.000000;2.000000
64.397590;20.216619;7.899529;-0.643501;0.000000;2.000000
64.579911;20.345539;7.770609;-0.785398;0.000000;2.000000
64.762231;20.474459;7.641689;-0.785398;0.000000;2.000000
64.944552;20.603379;7.512769;-0.785398;0.000000;2.000000
65.126872;20.732299;7.383849;-0.785398;0.000000;2.000000
65.309192;20.861219;7.254929;-0.785398;0.000000;2.000000
65.491513;20.990139;7.126009;-0.785398;0.000000;2.000000
65.673833;21.119059;6.997089;-0.785398;0.000000;2.000000
65.856154;21.247979;6.868169;-0.785398;0.000000;2.000000
66.038474;21.376899;6.739249;-0.785398;0.000000;2.000000
66.220795;21.505819;6.610329;-0.927295;0.000000;2.000000
66.364931;21.570279;6.481409;-0.927295;0.000000;2.000000
66.547252;21.699199;6.352489;-0.785398;0.000000;2.000000
66.729572;21.828119;6.223569;-0.785398;0.000000;2.000000
66.911893;21.957039;6.094649;-0.785398;0.000000;2.000000
67.094213;22.085959;5.965729;-0.785398;0.000000;2.000000
67.185373;22.150419;5.901269;-0.982794;0.000000;2.000000
67.329510;22.214879;5.772349;-0.927295;0.000000;2.000000
67.511831;22.343799;5.643429;-0.785398;0.000000;2.000000
67.694151;22.472719;5.514509;-0.785398;0.000000;2.000000
67.876472;22.601639;5.385589;-0.927295;0.000000;2.000000
68.020608;22.666099;5.256669;-0.927295;0.000000;2.000000
68.202929;22.795019;5.127749;-0.785398;0.000000;2.000000
68.385249;22.923939;4.998829;-0.785398;0.000000;2.000000
68.476409;22.988399;4.934369;-0.982794;0.000000;2.000000
68.620546;23.052859;4.805449;-0.927295;0.000000;2.000000
68.802867;23.181779;4.676529;-0.785398;0.000000;2.000000
68.985187;23.310699;4.547609;-0.785398;0.000000;2.000000
69.076347;23.375159;4.483149;-0.982794;0.000000;2.000000
