s_m;x_m;y_m;psi_rad;kappa_m;v_mps
48.009183;8.333833;-40.856147;-1.325818;0.000000;2.000000
48.194523;8.333833;-41.041487;-1.325818;0.000000;2.000000
48.401740;8.426503;-41.226827;-1.107149;0.000000;2.000000
48.608956;8.519173;-41.412167;-1.107149;0.000000;2.000000
48.816173;8.611843;-41.597507;-1.107149;0.000000;2.000000
49.023389;8.704513;-41.782847;-1.107149;0.000000;2.000000
49.230606;8.797183;-41.968187;-1.325818;0.000000;2.000000
49.415946;8.797183;-42.153527;-1.325818;0.000000;2.000000
49.623162;8.889853;-42.338867;-1.107149;0.000000;2.000000
49.830378;8.982523;-42.524207;-1.107149;0.000000;2.000000
50.037595;9.075193;-42.709547;-1.107149;0.000000;2.000000
50.244811;9.167863;-42.894887;-1.107149;0.000000;2.000000
50.452028;9.260533;-43.080227;-1.107149;0.000000;2.000000
50.659244;9.353203;-43.265567;-1.325818;0.000000;2.000000
50.844584;9.353203;-43.450907;-1.325818;0.000000;2.000000
51.051801;9.445873;-43.636247;-1.107149;0.000000;2.000000
51.259017;9.538543;-43.821587;-1.107149;0.000000;2.000000
51.466233;9.631213;-44.006927;-1.107149;0.000000;2.000000
51.673450;9.723883;-44.192267;-1.107149;0.000000;2.000000
51.880666;9.816553;-44.377607;-1.107149;0.000000;2.000000
52.087883;9.909223;-44.562947;-1.325818;0.000000;2.000000
52.273223;9.909223;-44.748287;-1.325818;0.000000;2.000000
52.480439;10.001893;-44.933627;-1.107149;0.000000;2.000000
52.687655;10.094563;-45.118967;-1.107149;0.000000;2.000000
52.894872;10.187233;-45.304307;-1.107149;0.000000;2.000000
53.102088;10.279903;-45.489647;-1.107149;0.000000;2.000000
53.309305;10.372573;-45.674987;-1.107149;0.000000;2.000000
53.516521;10.465243;-45.860327;-1.325818;0.000000;2.000000
53.701861;10.465243;-46.045667;-1.325818;0.000000;2.000000
53.909078;10.557913;-46.231007;-1.107149;0.000000;2.000000
54.116294;10.650583;-46.416347;-1.107149;0.000000;2.000000
54.323510;10.743253;-46.601687;-1.107149;0.000000;2.000000
54.530727;10.835923;-46.787027;-1.107149;0.000000;2.000000
54.737943;10.928593;-46.972367;-1.325818;0.000000;2.000000
54.923283;10.928593;-47.157707;-1.325818;0.000000;2.000000
55.130500;11.021263;-47.343047;-1.107149;0.000000;2.000000
55.337716;11.113933;-47.528387;-1.107149;0.000000;2.000000
55.544932;11.206603;-47.713727;-1.107149;0.000000;2.000000
55.752149;11.299273;-47.899067;-1.107149;0.000000;2.000000
55.959365;11.391943;-48.084407;-1.107149;0.000000;2.000000
56.166582;11.484613;-48.269747;-1.325818;0.000000;2.000000
56.351922;11.484613;-48.455087;-1.325818;0.000000;2.000000
56.559138;11.577283;-48.640427;-1.107149;0.000000;2.000000
56.766355;11.669953;-48.825767;-1.107149;0.000000;2.000000
56.973571;11.762623;-49.011107;-1.107149;0.000000;2.000000
57.180787;11.855293;-49.196447;-1.107149;0.000000;2.000000
57.388004;11.947963;-49.381787;-1.107149;0.000000;2.000000
57.595220;12.040633;-49.567127;-1.325818;0.000000;2.000000
57.780560;12.040633;-49.752467;-1.325818;0.000000;2.000000
57.987777;12.133303;-49.937807;-1.107149;0.000000;2.000000
58.194993;12.225973;-50.123147;-1.107149;0.000000;2.000000
58.402210;12.318643;-50.308487;-1.107149;0.000000;2.000000
58.609426;12.411313;-50.493827;-1.107149;0.000000;2.000000
58.816642;12.503983;-50.679167;-1.325818;0.000000;2.000000
59.001982;12.503983;-50.864507;-1.325818;0.000000;2.000000
59.209199;12.596653;-51.049847;-1.107149;0.000000;2.000000
59.416415;12.689323;-51.235187;-1.107149;0.000000;2.000000
59.623632;12.781993;-51.420527;-1.325818;0.000000;2.000000
59.808972;12.781993;-51.605867;-1.325818;0.000000;2.000000
60.016188;12.874663;-51.791207;-1.107149;0.000000;2.000000
60.223404;12.967333;-51.976547;-1.107149;0.000000;2.000000
60.430621;13.060003;-52.161887;-1.325818;0.000000;2.000000
60.615961;13.060003;-52.347227;-1.325818;0.000000;2.000000
60.823177;13.152673;-52.532567;-1.107149;0.000000;2.000000
61.030394;13.245343;-52.717907;-1.325818;0.000000;2.000000
61.215734;13.245343;-52.903247;-1.325818;0.000000;2.000000
61.422950;13.338013;-53.088587;-1.325818;0.000000;2.000000
61.608290;13.338013;-53.273927;-1.325818;0.000000;2.000000
61.815507;13.430683;-53.459267;-1.373401;0.000000;2.000000
62.093517;13.430683;-53.737277;-1.373401;0.000000;2.000000
62.300733;13.523353;-53.922617;-1.107149;0.000000;2.000000
62.507949;13.616023;-54.107957;-1.373401;0.000000;2.000000
62.785959;13.616023;-54.385967;-1.570796;0.000000;2.000000
63.063969;13.616023;-54.663977;-1.570796;0.000000;2.000000
63.341979;13.616023;-54.941987;-1.373401;0.000000;2.000000
63.549196;13.708693;-55.127327;-1.373401;0.000000;2.000000
63.827206;13.708693;-55.405337;-1.570796;0.000000;2.000000
64.105216;13.708693;-55.683347;-1.570796;0.000000;2.000000
64.383226;13.708693;-55.961357;-1.570796;0.000000;2.000000
64.661236;13.708693;-56.239367;-1.570796;0.000000;2.000000
64.939246;13.708693;-56.517377;-1.570796;0.000000;2.000000
65.031916;13.708693;-56.610047;-1.892547;0.000000;2.000000
65.239132;13.616023;-56.795387;-1.768192;0.000000;2.000000
65.517142;13.616023;-57.073397;-1.570796;0.000000;2.000000
65.795152;13.616023;-57.351407;-1.570796;0.000000;2.000000
66.073162;13.616023;-57.629417;-1.768192;0.000000;2.000000
66.280379;13.523353;-57.814757;-1.768192;0.000000;2.000000
66.558389;13.523353;-58.092767;-1.768192;0.000000;2.000000
66.765605;13.430683;-58.278107;-1.815775;0.000000;2.000000
66.950945;13.430683;-58.463447;-1.815775;0.000000;2.000000
67.158161;13.338013;-58.648787;-1.815775;0.000000;2.000000
67.343501;13.338013;-58.834127;-1.815775;0.000000;2.000000
67.550718;13.245343;-59.019467;-1.815775;0.000000;2.000000
67.736058;13.245343;-59.204807;-1.815775;0.000000;2.000000
67.943274;13.152673;-59.390147;-2.034444;0.000000;2.000000
68.150491;13.060003;-59.575487;-1.815775;0.000000;2.000000
68.335831;13.060003;-59.760827;-1.815775;0.000000;2.000000
68.543047;12.967333;-59.946167;-2.034444;0.000000;2.000000
68.750264;12.874663;-60.131507;-1.815775;0.000000;2.000000
68.935604;12.874663;-60.316847;-1.815775;0.000000;2.000000
69.142820;12.781993;-60.502187;-2.034444;0.000000;2.000000
69.350036;12.689323;-60.687527;-2.034444;0.000000;2.000000
69.557253;12.596653;-60.872867;-2.034444;0.000000;2.000000
69.764469;12.503983;-61.058207;-1.815775;0.000000;2.000000
69.949809;12.503983;-61.243547;-1.815775;0.000000;2.000000
70.157026;12.411313;-61.428887;-2.034444;0.000000;2.000000
70.364242;12.318643;-61.614227;-2.034444;0.000000;2.000000
70.571459;12.225973;-61.799567;-2.034444;0.000000;2.000000
70.778675;12.133303;-61.984907;-1.815775;0.000000;2.000000
70.964015;12.133303;-62.170247;-1.815775;0.000000;2.000000
71.171231;12.040633;-62.355587;-2.034444;0.000000;2.000000
