s_m;x_m;y_m;psi_rad;kappa_m;v_mps
31.450313;6.593460;-23.470793;-2.034444;0.000000;2.000000
31.562116;6.543460;-23.570793;-2.034444;0.000000;2.000000
31.673919;6.493460;-23.670793;-2.034444;0.000000;2.000000
31.785723;6.443460;-23.770793;-2.356194;0.000000;2.000000
31.897526;6.343460;-23.820793;-2.944197;0.000000;2.000000
32.047526;6.193460;-23.820793;-2.944197;0.000000;2.000000
32.159330;6.093460;-23.870793;-2.944197;0.000000;2.000000
32.309330;5.943460;-23.870793;-2.944197;0.000000;2.000000
32.421133;5.843460;-23.920793;-2.896614;0.000000;2.000000
32.521133;5.743460;-23.920793;-2.896614;0.000000;2.000000
32.632936;5.643460;-23.970793;-2.944197;0.000000;2.000000
32.782936;5.493460;-23.970793;-2.944197;0.000000;2.000000
32.894740;5.393460;-24.020793;-2.944197;0.000000;2.000000
33.044740;5.243460;-24.020793;3.141593;0.000000;2.000000
33.194740;5.093460;-24.020793;3.141593;0.000000;2.000000
33.344740;4.943460;-24.020793;3.141593;0.000000;2.000000
33.494740;4.793460;-24.020793;3.141593;0.000000;2.000000
33.594740;4.693460;-24.020793;2.896614;0.000000;2.000000
33.706543;4.593460;-23.970793;2.944197;0.000000;2.000000
33.856543;4.443460;-23.970793;2.944197;0.000000;2.000000
33.968347;4.343460;-23.920793;2.944197;0.000000;2.000000
34.118347;4.193460;-23.920793;2.944197;0.000000;2.000000
34.230150;4.093460;-23.870793;2.896614;0.000000;2.000000
34.330150;3.993460;-23.870793;2.896614;0.000000;2.000000
34.441953;3.893460;-23.820793;2.677945;0.000000;2.000000
34.553757;3.793460;-23.770793;2.896614;0.000000;2.000000
34.653757;3.693460;-23.770793;2.896614;0.000000;2.000000
34.765560;3.593460;-23.720793;2.677945;0.000000;2.000000
34.877364;3.493460;-23.670793;2.677945;0.000000;2.000000
34.989167;3.393460;-23.620793;2.498092;0.000000;2.000000
35.130588;3.293460;-23.520793;2.356194;0.000000;2.000000
35.272010;3.193460;-23.420793;2.356194;0.000000;2.000000
35.342720;3.143460;-23.370793;2.158799;0.000000;2.000000
35.454524;3.093460;-23.270793;2.034444;0.000000;2.000000
35.566327;3.043460;-23.170793;2.034444;0.000000;2.000000
35.678131;2.993460;-23.070793;2.034444;0.000000;2.000000
35.789934;2.943460;-22.970793;2.034444;0.000000;2.000000
35.901737;2.893460;-22.870793;2.034444;0.000000;2.000000
36.013541;2.843460;-22.770793;2.034444;0.000000;2.000000
36.125344;2.793460;-22.670793;2.034444;0.000000;2.000000
36.237148;2.743460;-22.570793;2.034444;0.000000;2.000000
36.348951;2.693460;-22.470793;1.768192;0.000000;2.000000
36.498951;2.693460;-22.320793;1.768192;0.000000;2.000000
36.610754;2.643460;-22.220793;2.034444;0.000000;2.000000
36.722558;2.593460;-22.120793;2.034444;0.000000;2.000000
36.834361;2.543460;-22.020793;1.768192;0.000000;2.000000
36.984361;2.543460;-21.870793;1.570796;0.000000;2.000000
37.034361;2.543460;-21.820793;1.892547;0.000000;2.000000
37.146165;2.493460;-21.720793;1.768192;0.000000;2.000000
37.296165;2.493460;-21.570793;1.570796;0.000000;2.000000
37.396165;2.493460;-21.470793;1.815775;0.000000;2.000000
37.507968;2.443460;-21.370793;1.768192;0.000000;2.000000
37.657968;2.443460;-21.220793;1.570796;0.000000;2.000000
37.757968;2.443460;-21.120793;1.815775;0.000000;2.000000
37.869771;2.393460;-21.020793;1.768192;0.000000;2.000000
38.019771;2.393460;-20.870793;1.570796;0.000000;2.000000
38.169771;2.393460;-20.720793;1.768192;0.000000;2.000000
38.281575;2.343460;-20.620793;1.768192;0.000000;2.000000
38.431575;2.343460;-20.470793;1.570796;0.000000;2.000000
38.581575;2.343460;-20.320793;1.570796;0.000000;2.000000
38.681575;2.343460;-20.220793;1.815775;0.000000;2.000000
38.793378;2.293460;-20.120793;1.768192;0.000000;2.000000
38.943378;2.293460;-19.970793;1.570796;0.000000;2.000000
39.093378;2.293460;-19.820793;1.570796;0.000000;2.000000
39.243378;2.293460;-19.670793;1.570796;0.000000;2.000000
39.393378;2.293460;-19.520793;1.570796;0.000000;2.000000
39.443378;2.293460;-19.470793;1.892547;0.000000;2.000000
39.555182;2.243460;-19.370793;1.768192;0.000000;2.000000
39.705182;2.243460;-19.220793;1.570796;0.000000;2.000000
39.855182;2.243460;-19.070793;1.570796;0.000000;2.000000
39.905182;2.243460;-19.020793;1.892547;0.000000;2.000000
40.016985;2.193460;-18.920793;1.768192;0.000000;2.000000
40.166985;2.193460;-18.770793;1.570796;0.000000;2.000000
40.316985;2.193460;-18.620793;1.570796;0.000000;2.000000
40.366985;2.193460;-18.570793;1.892547;0.000000;2.000000
40.478788;2.143460;-18.470793;1.768192;0.000000;2.000000
40.628788;2.143460;-18.320793;1.570796;0.000000;2.000000
40.778788;2.143460;-18.170793;1.768192;0.000000;2.000000
40.890592;2.093460;-18.070793;1.768192;0.000000;2.000000
41.040592;2.093460;-17.920793;1.570796;0.000000;2.000000
41.190592;2.093460;-17.770793;1.570796;0.000000;2.000000
41.240592;2.093460;-17.720793;1.892547;0.000000;2.000000
41.352395;2.043460;-17.620793;1.768192;0.000000;2.000000
41.502395;2.043460;-17.470793;1.570796;0.000000;2.000000
41.652395;2.043460;-17.320793;1.570796;0.000000;2.000000
41.802395;2.043460;-17.170793;1.768192;0.000000;2.000000
41.914199;1.993460;-17.070793;1.768192;0.000000;2.000000
42.064199;1.993460;-16.920793;1.570796;0.000000;2.000000
42.214199;1.993460;-16.770793;1.570796;0.000000;2.000000
42.364199;1.993460;-16.620793;1.768192;0.000000;2.000000
42.476002;1.943460;-16.520793;1.768192;0.000000;2.000000
42.626002;1.943460;-16.370793;1.570796;0.000000;2.000000
42.776002;1.943460;-16.220793;1.570796;0.000000;2.000000
42.876002;1.943460;-16.120793;1.815775;0.000000;2.000000
42.987805;1.893460;-16.020793;1.768192;0.000000;2.000000
43.137805;1.893460;-15.870793;1.570796;0.000000;2.000000
43.287805;1.893460;-15.720793;1.570796;0.000000;2.000000
43.437805;1.893460;-15.570793;1.768192;0.000000;2.000000
43.549609;1.843460;-15.470793;1.768192;0.000000;2.000000
